ano,cod_municipio,nome_do_municipio,quantidade_de_matriculas,qt_salas_utilizadas,qt_salas_utiliza_climatizadas,qt_equip_multimidia,qt_equip_lousa_digital,qt_desktop_aluno,qt_tablet_aluno,qt_prof_pedagogia,qt_prof_gestao,qt_prof_saude,qt_prof_secretario,qt_prof_monitores,qt_escolas_com_agua_potavel,qt_escolas_com_energia_rede_publica,qt_escolas_com_esgoto_rede_publica,qt_escolas_com_lixo_servico_coleta,qt_escolas_com_banheiro_pne,qt_escolas_com_acessibilidade_rampas,qt_escolas_com_acessibilidade_sinal_visual,qt_escolas_com_orgao_conselho_escolar,qt_escolas_com_orgao_ass_pais_mestres,qt_escolas_com_orgao_gremio_estudantil,qt_escolas_com_banheiro_chuveiro,qt_escolas_com_biblioteca,qt_escolas_com_laboratorio_ciencias,qt_escolas_com_laboratorio_informatica,qt_escolas_com_quadra_esportes,ideb,media_alunos_turma,media_horas_aula,percentual_docente_curso_superior,pib_per_capita,populacao_residente,taxa_distorcao_idade_serie,grupo_1_adeq_form_docente,grupo_2_adeq_form_docente,grupo_3_adeq_form_docente,grupo_4_adeq_form_docente,grupo_5_adeq_form_docente,valor_da_producao_prod_origem_animal,area_plantada_ou_destinada_a_colheita_lavour,area_colhida_lavour,valor_da_producao_lavour,valor_da_producao_na_extracao_vegetal,efetivo_dos_rebanhos,baixa_regularidade,media_baixa_regularidade,media_alta_regularidade,alta_regularidade,nivel_1_esforco_docente,nivel_2_esforco_docente,nivel_3_esforco_docente,nivel_4_esforco_docente,nivel_5_esforco_docente,nivel_6_esforco_docente,nivel_1_gestao_escola,nivel_2_gestao_escola,nivel_3_gestao_escola,nivel_4_gestao_escola,nivel_5_gestao_escola,nivel_6_gestao_escola,valor_repassado_a_pcds_pelo_rmv,valor_repassado_a_idosos_pelo_rmv,valor_repassado_gestao_suas,valor_repassado_protecao_social_basica,valor_repassado_grupo_programas,transferencia_voluntarias_fundo_fundo,valor_total_repassado_via_fundo_municipal,valor_total_repassado_via_fundos_municipal_e_estadual,valor_repassado_gestao_programa_bolsa_familia_cadastro_unico,valor_repassado_crianca_feliz,valor_repassado_gestao_programa_auxilio_brasil,valor_repassado_protecao_social_especial_de_media_e_alta_complexidade,pessoas_com_deficiencia_beneficiarias_do_bpc,idosos_beneficiarios_do_bpc,valor_repassado_a_pcds_pelo_bpc,valor_repassado_a_idosos_pelo_bpc,total_de_beneficiarios_do_bpc,valor_total_repassado_ao_bpc,iptu,itbi,iss,irrf,fpm,cota_parte_icms,cota_parte_ipi_exp,cota_parte_ipva,cota_parte_iof_ouro,salario_educacao,pdde,pnae,pnate,convenios,operacao_de_creditos,contribuicao_na_formacao_do_fundef_fundeb_–_destinada,receita_recebida_na_redistribuicao_interna_do_fundeb_transferencia_de_recursos_do_fundeb,resultado_liquido_ganhos_ou_perdas_=_recebido_enviado,complementacao_da_uniao,receita_da_aplicacao_financeira_do_fundeb,vaaf,total_composicao_complementacao_fundeb,receitas_destinadas_ao_fundeb_fundo_estadual,receitas_recebidas_do_fundeb_fundo_estadual,valor_aplicado_em_mde,despesas_com_profissionais_da_educacao_basica,educacao_infantil,creche,pre_escola,ensino_fundamental,ensino_medio,ensino_profissional_nao_integrado_ao_ensino_regular,quota_do_salario_educacao,ideb_predito_referencia
2023,2200053,ACAUÃ,399,210,0,35,0,10,75,35,0,0,5,0,40,40,0,25,25,40,0,40,0,0,5,5,0,5,25,6.2,14.1,8.2,95.6,13228.09,6420,4.0,51.6,5.1,35.8,1.9,5.6,3623,3407,2713.0,3246.0,240,114353,0.0,0.0,44.4,55.6,9.1,13.6,52.3,25.0,0.0,0.0,44.4,44.4,11.2,0.0,0.0,0.0,0.0,0.0,0.0,209526.89,21142.61,500000,921937.43,921937.43,54146.9,128460.0,8661.03,0.0,18.0,2.0,280029.48,27630.5,20.0,307659.98,92782.84,1367.58,468423.15,605920.15,13145919.56,1377086.7,332.17,135673.04,0.0,79969.4,0.0,260239.4,131444.85,343810.43,0.0,2394524.19,4926047.8,2531523.61,4000476.25,39680.2,1620720.33,4000476.25,2394524.19,4926047.8,5062584.6,7287728.97,2291455.33,1266724.47,1024730.86,9183206.37,0.0,0.0,79969.4,5.877098
2023,2200103,AGRICOLÂNDIA,357,155,0,50,0,35,50,30,0,0,20,0,20,20,10,20,20,10,0,20,15,0,15,10,0,0,10,5.2,23.8,8.5,100.0,11606.34,4940,7.6,86.1,0.0,13.9,0.0,0.0,303,1642,1617.0,8234.0,36,15227,0.0,25.0,75.0,0.0,8.0,12.0,56.0,16.0,0.0,8.0,50.0,0.0,0.0,50.0,0.0,0.0,220752.0,0.0,0.0,153923.75,12000.0,0,320144.97,320144.97,35191.67,112728.0,6301.55,0.0,76.0,14.0,1068578.0,199830.0,90.0,1268408.0,22119.47,67629.21,580369.48,716034.25,13145919.56,729408.44,138.03,131663.45,0.0,71207.29,0.0,150372.0,28079.04,0.0,0.0,2393441.32,4110252.05,1716810.73,2707828.08,66635.87,1252071.15,2707828.08,2393441.32,4110252.05,4240698.92,4915679.88,1782329.33,564837.37,1217491.96,6749423.66,0.0,0.0,71207.29,5.649549
2023,2200202,ÁGUA BRANCA,1071,565,190,95,0,245,75,45,10,0,70,20,75,75,15,75,35,30,0,75,0,25,45,5,5,40,35,6.8,21.0,7.7,95.1,17272.65,17573,3.7,63.3,3.3,24.8,4.8,3.8,1064,519,484.0,1984.0,23,39628,0.0,26.3,68.4,5.3,13.0,27.0,23.0,31.0,5.0,1.0,35.0,15.0,5.0,40.0,5.0,0.0,1467547.34,0.0,0.0,190932.97,36504.41,1445000,1921961.0,1921961.0,100497.02,73812.0,10484.73,64729.87,665.0,149.0,10003682.9,2228756.58,814.0,12232439.48,487199.96,501628.06,1576040.38,1974615.88,26291839.09,5345525.67,825.16,1108835.11,0.0,226577.0,0.0,758057.22,60316.52,0.0,0.0,5856208.1,15440809.84,9584601.74,12578812.59,210030.72,4662016.02,12578812.59,5856208.1,15440809.84,9906104.02,20569504.47,7161758.46,5117947.17,2043811.29,24302579.75,0.0,0.0,226577.0,6.0123005
2023,2200251,ALAGOINHA DO PIAUÍ,337,185,60,30,5,65,95,15,35,0,15,0,30,30,5,25,10,20,5,30,0,0,0,10,0,5,5,5.3,14.5,4.0,100.0,11847.35,6819,4.5,92.1,0.0,3.3,4.6,0.0,2130,7070,7070.0,6057.0,632,64495,0.0,0.0,57.1,42.9,4.8,9.5,28.6,42.9,7.1,7.1,28.6,14.3,28.6,0.0,0.0,28.5,15768.0,0.0,0.0,153923.75,24617.63,425000,819285.12,819285.12,62305.54,143385.0,10053.2,0.0,116.0,4.0,1670450.53,74917.2,120.0,1745367.73,37397.25,15473.46,303525.13,3178.69,13145919.56,1077606.12,252.71,373187.52,0.0,66798.92,0.0,97146.6,110293.29,0.0,0.0,2393473.31,3925564.31,1532091.0,1568153.39,8678.38,1200154.02,1568153.39,2393473.31,3925564.31,4293077.68,4444606.17,2068283.46,968283.46,1100000.0,6461275.81,0.0,0.0,66798.92,6.07617
2023,2200277,ALEGRETE DO PIAUÍ,285,200,105,25,5,30,0,25,15,0,40,0,40,45,5,25,5,20,0,45,0,0,10,10,0,0,5,5.8,15.0,7.2,100.0,12162.15,4634,4.2,72.1,0.0,23.3,4.6,0.0,814,2580,2580.0,5099.0,392,22408,22.2,55.6,22.2,0.0,40.8,33.3,3.7,7.4,14.8,0.0,33.3,22.2,22.2,22.3,0.0,0.0,15768.0,0.0,0.0,153923.75,12000.0,200000,512351.54,512351.54,37816.97,102727.5,5883.32,0.0,54.0,16.0,792453.36,202525.05,70.0,994978.41,14204.42,0.0,261316.72,265685.42,13319985.21,1257321.61,172.64,342026.09,0.0,74345.21,0.0,111982.8,37383.71,109276.52,0.0,2644778.11,4141248.86,1496470.75,2568199.88,0.0,1272039.93,2568199.88,2644778.11,4141248.86,3954407.3,4754805.31,2660195.16,967533.3,1692661.86,6063926.02,0.0,0.0,74345.21,6.182064
2023,2200301,ALTO LONGÁ,663,710,195,115,0,90,10,125,10,0,55,30,110,110,25,60,40,55,25,90,0,0,35,40,5,20,55,5.6,15.3,5.7,91.8,10899.42,13479,2.3,70.7,0.0,15.6,2.7,11.0,1777,3075,3075.0,6313.0,1706,165158,4.5,81.8,13.7,0.0,53.4,11.1,8.9,13.3,4.4,8.9,39.1,17.4,13.0,21.7,8.8,0.0,94608.0,0.0,0.0,227580.15,35801.13,500000,1031253.05,1031253.05,107110.78,143769.0,16991.99,0.0,124.0,24.0,1770555.86,373315.28,148.0,2143871.14,43604.49,50291.09,673425.92,292947.06,22353269.21,2839707.67,512.54,134653.06,0.0,152133.38,7260.0,331754.0,118473.2,594184.64,0.0,4526487.59,9207762.82,4681275.23,6586842.17,11179.97,2818891.48,6586842.17,4526487.59,9207762.82,8176315.06,13208497.01,3579391.03,2313829.59,1257861.44,17182670.9,0.0,0.0,152133.38,6.084201
2023,2200400,ALTOS,2955,1405,925,175,15,385,430,90,45,10,40,5,200,200,35,160,80,85,0,200,5,10,70,50,0,55,60,7.0,23.7,7.7,90.4,16119.4,47453,3.4,79.0,2.6,8.6,0.4,9.4,1898,1663,1663.0,6072.0,1710,1137016,13.6,54.5,25.0,6.9,12.9,39.0,24.1,17.1,5.3,1.6,58.7,17.4,4.3,15.2,4.4,0.0,748699.2,47304.0,0.0,369480.43,29816.37,1500000,2669817.25,2669817.25,248116.2,408808.5,41397.05,72198.7,1113.0,317.0,16562153.42,4861135.8,1430.0,21423289.22,658757.95,951216.37,4346695.97,8202444.97,41658293.77,8843266.8,2175.46,2012618.27,0.0,570505.09,0.0,1938625.8,317536.9,0.0,0.0,9726092.42,39493256.66,29767164.24,39842120.56,478617.83,12044996.4,39842120.56,9726092.42,39493256.66,16873923.22,55245606.74,19944059.89,6902909.58,12677122.5,75363181.33,0.0,0.0,570505.09,6.135528
2023,2200459,ALVORADA DO GURGUÉIA,406,260,75,35,0,145,5,5,10,0,25,20,40,40,10,15,5,35,0,35,5,0,20,10,0,20,5,4.8,12.7,8.5,57.9,20497.64,5322,4.7,40.7,1.9,14.4,1.5,41.5,372,5349,5349.0,41529.0,118,17420,0.0,12.5,87.5,0.0,35.0,43.9,15.8,1.8,3.5,0.0,25.0,62.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,197991.75,12000.0,200000,560016.03,560016.03,38056.08,105793.5,6174.7,0.0,25.0,5.0,357525.92,116894.87,30.0,474420.79,8366.04,79261.16,793116.46,561406.33,13145919.56,2512527.47,407.97,83630.73,0.0,92974.0,1862.02,295268.86,11559.84,0.0,0.0,2923770.05,6141620.88,3217850.83,4170821.3,12603.68,1873340.72,4170821.3,2923770.05,6141620.88,5165922.05,8192230.44,1497742.17,290556.62,1207185.55,12324313.55,0.0,0.0,92974.0,5.16789
2023,2200509,AMARANTE,1103,705,475,90,0,155,220,60,25,0,105,1333605,100,130,10,50,35,50,0,95,0,5,25,20,5,20,20,4.4,16.5,9.0,94.7,14155.37,17234,7.2,71.8,0.0,23.4,0.0,4.8,687,4665,4415.0,9257.0,311,92187,8.0,16.0,52.0,24.0,50.4,8.8,23.9,13.3,0.9,2.7,29.0,16.1,12.9,35.5,6.5,0.0,1373896.74,0.0,0.0,173695.18,46033.13,525000,1105875.14,1105875.14,118625.53,148164.0,19935.87,74421.43,591.0,105.0,9145094.57,1721105.08,696.0,10866199.65,73841.32,38958.75,1941138.24,2482371.71,26291839.09,3041445.88,920.4,511801.6,0.0,302025.69,8220.0,880326.8,261120.42,229750.9,0.0,5499024.24,19013333.23,13514308.99,17007359.71,70037.3,5817749.53,17007359.71,5499024.24,19013333.23,9137841.17,26109822.76,11816526.49,7779184.12,3599404.9,28903208.17,0.0,0.0,302025.69,5.595168
2023,2200608,ANGICAL DO PIAUÍ,466,345,205,444475,55,185,160,70,15,25,20,15,45,45,5,40,15,35,5,40,0,5,25,15,10,15,10,6.8,21.6,4.4,100.0,12417.16,6827,2.6,65.5,0.0,15.2,19.3,0.0,554,952,893.0,2337.0,81,137314,25.0,33.3,41.7,0.0,26.5,11.8,20.6,23.5,8.8,8.8,33.3,25.0,16.7,8.3,16.7,0.0,479552.2,0.0,0.0,153923.75,33056.97,635000,1109973.24,1109973.24,50038.66,143466.0,7849.41,86638.45,177.0,25.0,2666462.23,375817.35,202.0,3042279.58,2228.04,14915.5,371151.08,876710.39,13145919.56,1514223.3,272.9,261486.41,0.0,87350.73,3300.0,127017.4,51630.36,225849.86,0.0,2748987.45,4804108.44,2055120.99,3232114.67,53724.68,1473426.98,3232114.67,2748987.45,4804108.44,4672705.85,6454323.84,3187671.71,792747.25,2394924.46,7292049.3,0.0,0.0,87350.73,6.125432
2023,2200707,ANÍSIO DE ABREU,666,410,95,80,25,65,5,90,10,0,20,0,60,60,0,45,25,45,0,60,0,0,10,15,0,10,30,5.3,16.2,6.0,93.1,13286.92,9407,8.6,61.7,0.0,31.6,0.0,6.7,6223,3689,2511.0,1850.0,210,47122,7.1,7.1,78.6,7.2,25.4,1.2,37.3,32.5,1.2,2.4,0.0,21.4,14.3,28.6,21.4,14.3,47304.0,0.0,0.0,149538.17,12000.0,350000,742389.14,742389.14,68117.53,147375.0,10512.66,4845.78,104.0,13.0,1570442.98,218083.93,117.0,1788526.91,22948.33,27101.69,615159.07,938682.81,13145919.56,1653980.83,217.09,255538.48,0.0,175251.07,0.0,291433.38,138518.55,501304.96,0.0,2761107.51,9680345.49,6919237.98,8295543.02,127314.38,2929934.09,8295543.02,2761107.51,9680345.49,4195706.53,12932398.6,2899231.7,1928227.28,951718.33,16881782.48,0.0,0.0,175251.07,5.6012745
2023,2200806,ANTÔNIO ALMEIDA,258,125,100,35,0,160,50,35,5,0,25,0,25,25,20,25,10,15,0,25,0,0,5,5,0,15,10,6.1,21.5,6.8,94.7,62696.38,3152,3.5,53.1,0.0,37.5,5.2,4.2,211,9915,9915.0,74417.0,107,13260,0.0,60.0,40.0,0.0,5.9,17.6,35.3,23.5,11.8,5.9,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,153923.75,12000.0,0,276807.75,276807.75,30800.0,74484.0,5600.0,0.0,13.0,2.0,197156.61,32856.0,15.0,230012.61,193835.94,31406.72,869033.91,531914.75,13145919.56,6335690.46,313.81,71595.87,0.0,55533.63,3.51,128362.51,31468.77,0.0,0.0,3633289.53,3286347.08,-346942.45,1846756.51,25960.0,993665.92,1846756.51,3633289.53,3286347.08,6896870.92,4777017.11,1017948.57,103782.15,873179.9,7191168.26,0.0,0.0,55533.63,6.024838
2023,2200905,AROAZES,315,295,110,30,0,25,25,85,20,0,35,35,55,55,0,25,15,20,10,40,0,5,20,20,0,0,10,5.8,15.4,7.4,90.9,12942.71,5369,8.3,44.8,0.0,45.9,0.0,9.3,1327,730,730.0,1529.0,308,43003,8.3,41.7,50.0,0.0,51.9,3.4,10.3,31.0,3.4,0.0,35.7,7.1,14.3,28.6,14.3,0.0,0.0,0.0,0.0,222672.9,12000.0,760000,1170167.63,1170167.63,42751.89,126363.0,6379.84,0.0,31.0,13.0,495433.14,201060.0,44.0,696493.14,30406.4,13620.77,380028.49,656706.84,13145919.56,2229790.64,233.81,40078.57,0.0,87239.26,8040.0,124768.2,36892.16,300000.0,0.0,2873932.52,4806028.63,1932096.11,3212258.16,0.0,1461990.5,3212258.16,2873932.52,4806028.63,5025685.19,6020178.67,1214079.23,963579.33,250499.9,9119653.69,0.0,0.0,87239.26,5.484428
2023,2200954,AROEIRAS DO ITAIM,150,355,160,30,0,25,15,55,5,0,15,0,45,45,5,30,25,35,0,35,0,0,10,15,10,10,0,5.1,13.1,5.6,92.3,11724.87,2690,4.7,66.7,0.0,23.7,0.0,9.6,879,2316,2316.0,1469.0,1942,34798,42.9,28.6,28.5,0.0,33.4,0.0,8.3,41.7,8.3,8.3,33.3,0.0,22.2,22.2,22.3,0.0,0.0,0.0,0.0,153923.75,20067.01,525000,729790.76,729790.76,30800.0,0.0,0.0,0.0,5.0,1.0,43416.79,15768.0,6.0,59184.79,8904.32,3043.04,82561.83,771.65,13145919.56,899122.71,105.49,69805.91,0.0,60268.29,3660.0,81160.4,63077.79,0.0,0.0,2587136.34,3071798.44,484662.1,996685.07,4906.1,940232.51,996685.07,2587136.34,3071798.44,3872719.44,3215717.08,589887.66,440504.65,149383.01,5392002.6,0.0,0.0,60268.29,5.9287586
2023,2201002,ARRAIAL,308,240,110,50,0,60,5,10,20,0,10,0,45,45,0,25,25,35,15,40,0,0,20,0,0,5,15,5.4,18.2,7.1,96.0,13303.84,4520,6.2,65.2,3.5,25.2,0.0,6.1,299,999,999.0,1165.0,138,34497,11.1,33.3,55.6,0.0,32.0,32.0,20.0,16.0,0.0,0.0,33.3,33.3,11.1,22.3,0.0,0.0,0.0,0.0,0.0,151674.2,12000.0,100000,446387.89,446387.89,29241.45,147687.0,5785.24,0.0,26.0,5.0,327322.73,69672.8,31.0,396995.53,37938.04,0.0,287231.89,476457.04,13145919.56,1580885.85,243.61,102099.12,0.0,93799.58,0.0,271506.2,61539.98,271211.49,0.0,2730111.43,5974215.98,3244104.55,5755828.36,35197.82,1792180.26,5755828.36,2730111.43,5974215.98,4068207.59,8947594.16,3389894.09,2828510.71,561383.38,9945832.96,0.0,0.0,93799.58,5.5890007
2023,2201051,ASSUNÇÃO DO PIAUÍ,632,365,30,85,0,15,100,65,25,0,55,0,75,75,0,30,10,30,0,75,65,0,35,5,0,5,5,5.7,14.9,5.1,82.4,10875.6,7452,6.3,62.9,0.0,11.3,0.0,25.8,1143,4733,4733.0,4387.0,581,55948,0.0,35.7,50.0,14.3,48.8,16.3,27.9,7.0,0.0,0.0,6.7,26.7,13.3,0.0,46.7,6.6,15768.0,0.0,0.0,177730.01,12040.0,1914268,2294600.63,2294600.63,43298.71,138708.0,8555.91,0.0,33.0,5.0,477087.65,57864.1,38.0,534951.75,0.0,0.0,73512.24,104476.38,13145927.46,1860467.35,362.05,238169.75,0.0,178573.59,0.0,313343.39,146813.8,0.0,0.0,2393806.36,10414076.93,8020270.57,7709544.81,0.0,3381104.64,7709544.81,2393806.36,10414076.93,3866463.76,14483223.69,6093442.15,2002653.35,4090788.8,16224905.53,0.0,0.0,178573.59,5.2851553
2023,2201101,AVELINO LOPES,759,310,5,20,5,35,5,25,25,0,55,25,45,40,0,30,15,20,0,45,5,0,10,10,0,0,15,4.6,20.4,8.5,97.2,11700.46,10866,12.4,73.4,0.0,23.6,0.0,3.0,1586,2830,2830.0,3138.0,440,79454,0.0,33.3,55.6,11.1,44.2,11.6,25.6,16.3,2.3,0.0,30.0,40.0,10.0,20.0,0.0,0.0,0.0,43344.44,0.0,215889.68,28068.1,0,492486.97,492486.97,87173.87,143598.0,13773.95,3983.37,256.0,26.0,3831177.81,378630.27,282.0,4209808.08,478121.77,343471.7,644601.14,917838.13,17527892.74,1822694.71,577.94,212827.87,0.0,163426.95,0.0,568791.08,155522.14,1684427.11,0.0,3599777.2,11177165.88,7577388.68,11442235.07,165175.06,3366121.94,11442235.07,3599777.2,11177165.88,5711899.6,16027081.5,4369039.07,3716597.63,410370.13,22029254.77,0.0,0.0,163426.95,5.4727445
2023,2201150,BAIXA GRANDE DO RIBEIRO,1276,575,370,55,5,260,40,70,5,0,80,0,65,65,0,40,20,45,0,65,0,0,35,5,0,10,20,5.8,21.6,8.2,60.0,200215.82,13272,6.2,47.0,0.6,7.7,5.5,39.2,1097,383157,383157.0,3221423.0,752,71723,0.0,28.6,57.1,14.3,25.9,39.3,19.1,13.5,2.2,0.0,0.0,42.9,21.4,21.4,14.3,0.0,0.0,0.0,0.0,208193.91,20356.6,455000,824508.56,824508.56,66705.05,74253.0,0.0,0.0,52.0,8.0,682220.08,126144.0,60.0,808364.08,44169.05,3974855.25,4364017.98,2837481.89,17527892.74,70500510.48,3268.44,1029630.08,0.0,282984.55,472.56,707624.87,180659.74,884891.43,0.0,18386015.59,17126994.01,-1259021.58,10629423.67,95680.99,5199296.68,10629423.67,18386015.59,17126994.01,30287231.31,24250628.28,7050824.86,6050824.86,1000000.0,33680929.42,0.0,23.0,282984.55,5.5067635
2023,2201176,BARRA D'ALCÂNTARA,293,135,5,75,0,65,0,35,5,0,30,5,35,35,5,35,10,25,0,35,0,5,25,5,0,5,15,6.1,21.5,4.3,92.9,11832.45,3995,2.4,47.1,0.0,41.2,5.9,5.8,395,688,688.0,1032.0,225,26730,0.0,0.0,71.4,28.6,42.8,14.3,0.0,28.6,14.3,0.0,0.0,71.4,14.3,0.0,14.3,0.0,,,0.0,146416.67,12000.0,507135,793354.28,793354.28,34038.61,88164.0,5600.0,0.0,,,,,,,31169.45,420.0,203939.55,313790.29,14145919.56,1714484.15,129.42,57588.47,0.0,63798.55,2580.0,95985.6,56991.72,0.0,0.0,2636691.6,3604150.6,967459.0,2133543.64,0.0,1364245.37,2133543.64,2636691.6,3604150.6,4605301.9,4323644.49,1025362.47,853815.47,171547.0,7066964.96,0.0,0.0,63798.55,5.8325257
2023,2201200,BARRAS,3374,1905,635,330,85,360,85,444705,20,15,130,105,250,255,30,105,130,185,5,250,5,15,85,35,15,25,45,5.6,17.5,7.7,85.1,14048.62,47938,4.0,59.4,1.9,19.4,1.1,18.2,3752,6182,6182.0,17875.0,2996,183933,0.0,55.6,37.0,7.4,25.0,11.2,36.5,20.1,4.0,3.2,3.6,23.6,3.6,61.8,3.6,3.8,515067.08,36744.44,0.0,670178.98,128606.23,5200000,6625997.86,6625997.86,292020.84,218598.0,47382.64,69211.17,1288.0,328.0,19485824.07,5344799.2,1616.0,24830623.27,379871.29,357160.23,2164706.96,5183850.71,43819731.84,6886801.76,1512.98,963673.75,0.0,864435.58,0.0,2390590.8,970944.08,418.16,0.0,9359016.84,53929703.4,44570686.56,52756769.45,473172.35,16415130.98,52756769.45,,53929703.4,20561835.26,77049666.68,41799755.51,17929910.37,22835303.34,80963992.77,0.0,0.0,864435.58,5.982246
2023,2201309,BARREIRAS DO PIAUÍ,248,185,0,20,5,115,5,65,15,0,20,0,60,55,5,10,5,10,0,60,0,0,0,5,0,5,5,4.1,16.7,7.7,90.9,42138.94,3264,35.1,73.9,0.0,8.0,9.1,9.0,964,13649,13649.0,108927.0,68,15618,25.0,50.0,0.0,25.0,90.9,9.1,0.0,0.0,0.0,0.0,66.7,8.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,197991.75,12000.0,825000,1195783.75,1195783.75,19600.0,141192.0,0.0,0.0,31.0,1.0,426009.64,7920.0,32.0,433929.64,1495.98,101027.31,230210.07,2842.34,13145919.61,5640373.92,368.29,47245.87,0.0,43034.95,0.0,1.74,21829.64,0.0,0.0,3424860.44,2872868.38,-551992.06,2019964.31,24147.35,866756.45,2019964.31,3424860.44,2872868.38,5611366.71,4731305.97,1271765.6,456037.16,815728.44,5996453.72,0.0,0.0,43034.95,4.291585
2023,2201408,BARRO DURO,396,260,0,40,0,125,20,10,15,0,45,5,35,35,10,25,5,30,10,35,0,0,15,15,0,25,10,5.4,19.5,6.6,70.4,15795.87,6640,9.3,45.6,0.0,27.8,0.0,26.6,416,1331,1313.0,8123.0,72,19904,0.0,25.0,75.0,0.0,25.8,16.1,32.3,16.1,0.0,9.7,25.0,37.5,12.5,25.0,0.0,0.0,148440.0,0.0,0.0,140254.8,25472.6,0,336685.18,336685.18,41703.23,122787.0,6467.55,0.0,83.0,15.0,1181582.26,222064.4,98.0,1403646.66,11713.4,33122.62,183825.09,1637164.21,13145919.56,2064529.27,211.71,215761.6,0.0,83437.83,11.39,260055.07,45088.8,0.0,0.0,2849608.59,5547058.84,2697450.25,5818212.46,65982.92,1690963.76,5818212.46,2849608.59,5547058.84,4578591.57,8016645.38,2135630.39,1284551.69,851078.7,11679878.76,0.0,0.0,83437.83,5.0821986
2023,2201507,BATALHA,1643,995,225,105,70,175,55,80,60,5,95,105,145,145,15,65,85,110,5,145,0,0,75,20,0,5,30,4.9,16.9,7.5,82.7,11641.69,26300,18.1,45.8,5.2,27.8,1.9,19.3,4351,4306,4306.0,5728.0,3894,311352,9.1,33.3,54.5,3.1,53.3,9.2,14.2,13.3,3.3,6.7,33.3,21.2,6.1,33.3,3.0,3.1,110378.2,2604.0,0.0,392525.2,31733.15,690000,1657681.01,1657681.01,196261.4,222783.0,32013.71,92364.55,406.0,127.0,6075722.39,1960667.58,533.0,8036389.97,10167.72,58577.76,1375685.59,2082673.28,30673812.25,3769962.07,984.29,471182.53,0.0,375631.05,4034.79,1036534.49,541647.47,0.0,0.0,6434599.78,23093757.51,16659157.73,19270411.3,159356.78,7078303.14,19270411.3,6434599.78,23093757.51,13189112.29,31609637.56,6426258.78,886989.06,5539269.72,41080678.51,0.0,0.0,375631.05,4.960058
2023,2201556,BELA VISTA DO PIAUÍ,271,125,45,35,5,55,150,30,5,0,20,0,30,30,25,30,20,30,0,30,0,0,5,10,0,5,0,6.8,24.1,4.8,100.0,15468.75,4091,2.2,60.0,15.0,25.0,0.0,0.0,3392,2261,2261.0,3443.0,122,51184,0.0,50.0,33.3,16.7,0.0,0.0,66.7,33.3,0.0,0.0,33.3,33.3,16.7,16.7,0.0,0.0,0.0,0.0,0.0,153923.75,12000.0,950000,1279722.39,1279722.39,30875.64,127323.0,5600.0,0.0,31.0,1.0,422068.92,15768.0,32.0,437836.92,4752.23,0.0,360423.57,366345.3,13145919.66,1112334.79,113.56,22503.73,0.0,52225.99,0.0,78744.8,71153.17,0.0,0.0,2615887.08,728899.32,-1886987.76,3804754.81,0.0,3526449.87,3804754.81,2615887.08,728899.32,4525474.42,3506318.67,1377960.86,807091.85,367245.34,5267633.17,0.0,0.0,52225.99,6.174895
2023,2201572,BELÉM DO PIAUÍ,214,295,180,30,0,220,0,110,5,0,55,5,55,55,0,35,20,30,0,55,0,5,20,5,0,25,5,6.8,16.0,8.8,93.3,13883.53,3423,0.0,74.4,0.0,21.1,0.0,4.5,1087,2293,1893.0,716.0,51,26075,10.0,40.0,50.0,0.0,6.7,53.3,20.0,6.7,0.0,13.3,36.4,18.2,18.2,9.1,18.1,0.0,0.0,0.0,0.0,153923.75,12160.0,3110000,3390957.11,3390957.11,31069.94,74469.0,5600.0,3734.42,24.0,3.0,329972.88,49945.07,27.0,379917.95,17791.45,5172.5,196060.14,749086.7,13145919.56,1511888.38,85.65,117220.71,0.0,90797.43,0.0,199769.59,46077.01,0.0,0.0,2719120.49,5103051.0,2383930.51,4185333.43,80702.34,1553041.48,4185333.43,2719120.49,5103051.0,4389032.12,6721819.59,2679706.3,1587839.84,1091866.46,9016167.23,0.0,0.0,90797.43,6.30904
2023,2201606,BENEDITINOS,731,535,210,70,0,100,75,80,45,0,70,40,100,100,25,60,30,85,0,100,10,5,70,25,0,25,30,6.3,13.8,8.0,93.8,11911.09,9929,8.1,74.9,4.3,16.7,0.0,4.1,358,1703,1703.0,4859.0,1115,67165,4.8,23.8,61.9,9.5,15.8,28.6,25.4,20.6,4.8,4.8,23.8,19.0,14.3,38.1,0.0,4.8,15768.0,0.0,0.0,196808.9,20494.49,1850000,2299183.32,2299183.32,72818.91,147642.0,11419.02,0.0,109.0,15.0,1558843.89,212833.22,124.0,1771677.11,110870.09,66992.09,287318.23,481023.95,17527892.74,2052759.45,349.34,173844.06,0.0,197390.04,2820.0,369954.0,159934.81,427266.97,0.0,3191871.71,10994895.82,7803024.11,6723281.4,200000.0,3349924.76,6723281.4,3191871.71,10994895.82,5432348.0,14584994.11,2285979.08,1808127.73,477851.35,19602855.51,0.0,0.0,197390.04,5.683756
